route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color,operator
5402_123887,7778019,L54,River Forest - Red Cow Luas,,3,,,,dublin_bus
5402_123888,7778019,L58,River Forest - Castletown - Hazelhatch Stn,,3,,,,dublin_bus
5402_123889,7778019,L59,River Forest - Celbridge - Hazelhatch,,3,,,,dublin_bus
5402_123890,7778019,L89,Broombridge Luas - Toberburr,,3,,,,dublin_bus
5403_126031,7778017,rail,Dublin - Belfast,,2,,,,dublin_bus
5403_126032,7778017,rail,Belfast - Dublin,,2,,,,dublin_bus
5403_126033,7778017,InterCity,Dublin - Cork,,2,,,,dublin_bus
5403_126035,7778017,rail,Dublin - Tralee,,2,,,,dublin_bus
5403_126037,7778017,rail,Dublin - Limerick,,2,,,,dublin_bus
5403_126039,7778017,rail,Limerick - Galway,,2,,,,dublin_bus
5403_126040,7778017,rail,Waterford - Limerick,,2,,,,dublin_bus
5403_126041,7778017,rail,Limerick - Ballybrophy,,2,,,,dublin_bus
5403_126044,7778017,rail,Dublin - Waterford,,2,,,,dublin_bus
5403_126047,7778017,rail,Dublin - Europort,,2,,,,dublin_bus
5403_126049,7778017,rail,Dublin - Galway,,2,,,,dublin_bus
5403_126050,7778017,rail,Dublin - Westport,,2,,,,dublin_bus
5403_126053,7778017,rail,Dublin - Sligo,,2,,,,dublin_bus
5403_126055,7778017,Commuter,Dublin - Portlaoise,,2,,,,dublin_bus
5403_126056,7778017,rail,Dublin - Maynooth,,2,,,,dublin_bus
5403_126057,7778017,rail,Mallow - Cobh,,2,,,,dublin_bus
5403_126058,7778017,rail,Dublin - Drogheda/Dundalk,,2,,,,dublin_bus
5403_126059,7778017,DART,Bray - Howth,,2,,,,dublin_bus
5404_109840,7778048,843,Birr - Tullamore,,3,,,,dublin_bus
5404_110721,7778048,844,Birr - Galway,,3,,,,dublin_bus
5404_110730,7778048,845,Birr - Dublin,,3,,,,dublin_bus
5404_114219,7778048,847,Birr - Dublin,,3,,,,dublin_bus
5405_105285,7778028,KK1,Glenbawn - Danville Business Park,,3,,,,dublin_bus
5405_105286,7778028,KK2,Cillín Hill - St Luke’s Hospital,,3,,,,dublin_bus
5405_116109,7778028,410,Mount Prospect - Eyre Square,,3,,,,dublin_bus
5405_116110,7778028,411,Mount Prospect - Eyre Square,,3,,,,dublin_bus
5405_116111,7778028,412,Mount Prospect - Eyre Square,,3,,,,dublin_bus
5405_99938,7778028,PL1,Colliers Lane - Woodgrove,,3,,,,dublin_bus
5405_99940,7778028,PL2,Kilminchy Avenue – Bellingham,,3,,,,dublin_bus
5410_124785,7778172,806,Portarlington - Monasterevin,,3,,,,dublin_bus
5410_124786,7778172,815,Tullamore - Athlone,,3,,,,dublin_bus
5410_124787,7778172,822,Mountrath - Carlow,,3,,,,dublin_bus
5410_124788,7778172,823,Birr - Portlaoise,,3,,,,dublin_bus
5410_124789,7778172,831,Borris-in-Ossory - Portlaoise,,3,,,,dublin_bus
5410_124790,7778172,834,Roscrea - Portlaoise,,3,,,,dublin_bus
5410_124791,7778172,840,Banagher - Tullamore,,3,,,,dublin_bus
5410_124792,7778172,850,Athlone - Thurles,,3,,,,dublin_bus
5410_124793,7778172,858,Thurles - Portlaoise,,3,,,,dublin_bus
5410_124794,7778172,LS1,Borris-in-Ossory - Mount Lucas,,3,,,,dublin_bus
5410_124795,7778172,OY1,Tullamore - Mount Lucas,,3,,,,dublin_bus
5411_110899,7778024,702,Dublin Airport - Dalkey,,3,,,,dublin_bus
5411_110900,7778024,700,Dublin Airport - Leopardstown,,3,,,,dublin_bus
5411_110901,7778024,700X,Dublin Airport - City Centre,,3,,,,dublin_bus
5411_94474,7778024,704x,Cork - Dublin - Dublin Airport,,3,,,,dublin_bus
5411_94475,7778024,705x,Dublin - Derry/Londonderry,,3,,,,dublin_bus
5413_107358,7778080,250,Cobh Town Service,,3,,,,dublin_bus
5413_125571,7778080,200,Cobh - Cork,,3,,,,dublin_bus
5413_125572,7778080,210,Hollyhill - Little Island,,3,,,,dublin_bus
5413_51296,7778080,211,Cobh - Little Island,,3,,,,dublin_bus
5414_122948,7778225,741,Dublin Airport - Swords,,3,,,,dublin_bus
5414_126707,7778225,193,Ashbourne - Dublin,,3,,,,dublin_bus
5414_68787,7778225,194,Ratoath - Dublin,,3,,,,dublin_bus
5415_53763,7778256,SI03,Béal an Mhuirthead - Sligo,,3,,,,dublin_bus
5415_53764,7778256,NG11,Béal an Mhuirthead - Galway,,3,,,,dublin_bus
5416_77790,7778101,191,Stamullen - Dublin,,3,,,,dublin_bus
5417_114373,7778151,435,Ballinrobe - Headfort - Galway,,3,,,,dublin_bus
5417_114956,7778151,427,Dunmore - Tuam - Galway,,3,,,,dublin_bus
5417_36546,7778151,428,Tuam - Galway,,3,,,,dublin_bus
5418_114374,7778157,964,Galway - Croithlí,,3,,,,dublin_bus
5419_114954,7778030,593,Creeves - Newcastle West,,3,,,,dublin_bus
5420_110902,7778013,812,Urlingford - Thurles - Roscrea,,3,,,,dublin_bus
5420_111023,7778013,881,Graiguenamanagh - Kilkenny,,3,,,,dublin_bus
5420_122950,7778013,MU1,Ballinderry Road - Lough Sheever Corporate Park,,3,,,,dublin_bus
5420_122951,7778013,MU2,Mullingar Business Park - Ardmore Road,,3,,,,dublin_bus
5421_105286,7778028,KK2,Cillín Hill - Saint Luke's Hospital,,3,,,,dublin_bus
5421_99940,7778028,PL2,Kilminchy Avenue - Bellingham,,3,,,,dublin_bus
5423_109553,7778000,763,Dublin Airport - Athlone - Galway,,3,,,,dublin_bus
5423_109718,7778000,763X,Ballinasloe - Galway,,3,,,,dublin_bus
5423_110897,7778000,251,Galway - Limerick - Cork Airport,,3,,,,dublin_bus
5423_113413,7778000,923,Galway - Clifden - Letterfrack,,3,,,,dublin_bus
5423_116049,7778000,761,Galway - Dublin - Dublin Airport,,3,,,,dublin_bus
5423_116050,7778000,660,Galway - Dublin,,3,,,,dublin_bus
5423_99506,7778000,712,Ennis - Limerick - Dublin Airport,,3,,,,dublin_bus
5423_99512,7778000,721,Castlebar - Dublin - Dublin Airport,,3,,,,dublin_bus
5423_99513,7778000,430,Ballina - Galway,,3,,,,dublin_bus
5423_99516,7778000,707,Cork - Dublin - Dublin Airport,,3,,,,dublin_bus
5424_110723,7778153,980,Carrickmacross - Dublin,,3,,,,dublin_bus
5424_84824,7778153,980A,Carrickmacross - Dublin,,3,,,,dublin_bus
5424_84825,7778153,980B,Carrickmacross - Dublin,,3,,,,dublin_bus
5425_56125,7778032,947,Ros Dumhach - Béal an Mhuirthead,,3,,,,dublin_bus
5425_91958,7778032,945,Ros Dumhach - Béal an Mhuirthead,,3,,,,dublin_bus
5425_92138,7778032,946,Ros Dumhach - Béal an Mhuirthead,,3,,,,dublin_bus
5427_113138,7778191,961,Croithlí - Letterkenny,,3,,,,dublin_bus
5428_107656,7778082,IW01,Kilkenny - Carlow,,3,,,,dublin_bus
5429_51301,7778082,IW07,Gorey - Carlow,,3,,,,dublin_bus
5430_83262,7778260,DK07,Monaghan - Dundalk,,3,,,,dublin_bus
5431_37963,7778036,836,O'Connell Street - Ballycoolin,,3,,,,dublin_bus
5431_46124,7778036,787,Travelodge Ballymun - Dublin Airport,,3,,,,dublin_bus
5431_47272,7778036,870,O'Connell Street - IBM Damastown,,3,,,,dublin_bus
5431_92217,7778036,786,Hilton Hotel - Dublin Airport,,3,,,,dublin_bus
5432_109381,7778038,527,Glennaneeny - Tuam,,3,,,,dublin_bus
5432_109382,7778038,488,Glennaneeny - Dunmore,,3,,,,dublin_bus
5432_109513,7778038,441,Corofin - Tuam,,3,,,,dublin_bus
5432_110722,7778038,484,Glennaneeny - Tuam,,3,,,,dublin_bus
5433_112279,7778102,ATH1,Golden Island - TUS Athlone,,3,,,,dublin_bus
5434_119506,7778347,DK05,Carrickmacross - Dundalk,,3,,,,dublin_bus
5435_37748,7778099,KY03,Gleneagle Hotel - Killarney,,3,,,,dublin_bus
5436_122949,7778228,879,Gorey - Courtown,,3,,,,dublin_bus
5437_112158,7778238,BR01,Gorey - Bray,,3,,,,dublin_bus
5438_109509,7778042,917,Dundalk - Muirhevnamor,,3,,,,dublin_bus
5438_109511,7778042,916,Dundalk - Bay Estate,,3,,,,dublin_bus
5438_114953,7778042,918,Dundalk - Carrick Road,,3,,,,dublin_bus
5439_112911,7778084,231,Ardgroom - Cork,,3,,,,dublin_bus
5440_85798,7778309,525,Galway - Ros an Mhíl,,3,,,,dublin_bus
5441_103878,7778044,UM12,Carlow - Naas - Maynooth,,3,,,,dublin_bus
5441_105287,7778044,UM14,Portlaoise - Maynooth,,3,,,,dublin_bus
5441_107642,7778044,UM06,Athy - Maynooth,,3,,,,dublin_bus
5441_107650,7778044,GD02,Waterford - Carlow - Dublin,,3,,,,dublin_bus
5442_112910,7778044,736,Dublin Airport - Carlow - Waterford,,3,,,,dublin_bus
5442_114256,7778044,735,Limerick - Nenagh - Dublin Airport,,3,,,,dublin_bus
5442_115074,7778044,717,Clonmel - Kilkenny - Dublin Airport,,3,,,,dublin_bus
5442_116113,7778044,617,Waterford - Ballygunner,,3,,,,dublin_bus
5442_116114,7778044,627,Waterford - Slieverue,,3,,,,dublin_bus
5442_117855,7778044,607,Waterford - Ballygunner,,3,,,,dublin_bus
5443_46238,7778230,164,Sydney Parade - UCD,,3,,,,dublin_bus
5444_110724,7778046,327,Tankardstown - Kilmallock,,3,,,,dublin_bus
5444_112157,7778046,325,Garrane - Charleville,,3,,,,dublin_bus
5445_113452,7778083,835,Tullamore Town Service,,3,,,,dublin_bus
3511_51301,7778082,IW07,"Gorey, Main Street - Carlow, Carlow College",,3,,,,luas
3592_37748,7778099,KY03,"Killarney, Gleneagle Hotel - Killarney, Gleneagle Hotel",,3,,,,luas
3826_51300,7778193,UM11,Gorey - Wicklow - Maynooth,,3,,,,luas
3863_49809,7778348,AI05,Edenderry - Athlone,,3,,,,luas
4194_46238,7778230,164,Sydney Parade DART Station - UCD,,3,,,,luas
4194_72109,7778230,511,Rathfarnham - Mount Anville,,3,,,,luas
4389_83262,7778260,DK07,Monaghan - Dundalk Institute of Technology,,3,,,,luas
4390_77356,7778227,930,Swanlinbar - Cavan,,3,,,,luas
4409_84786,7778266,VI04,Cross Keys - Cavan,,3,,,,luas
4410_83419,7778060,IW08,Mountmellick - Carlow,,3,,,,luas
4442_85798,7778309,525,Galway City - Rossaveel,,3,,,,luas
4465_46239,7778100,KL03,Santry - Keelings Retail UC,,3,,,,luas
4506_41295,7778371,809,Galway City  - Glásan Student Village,,3,,,,luas
4540_74631,7778247,UM15,Carrick-on-Suir - Maynooth University,,3,,,,luas
4540_91935,7778247,WI05,Clonmel/ Limerick - Waterford,,3,,,,luas
4551_56125,7778032,947,Rossport - Belmullet,,3,,,,luas
4551_91958,7778032,945,Rossport - Belmullet,,3,,,,luas
4551_92138,7778032,946,Rossport - Belmullet,,3,,,,luas
4586_37963,7778036,836,"Dublin, Millennium Spire - Corduff (Fingal), Cruiserath Road",,3,,,,luas
4586_46124,7778036,787,"Ballymun, Travelodge Hotel - Dublin Airport",,3,,,,luas
4586_47272,7778036,870,O'Connell Street Upper - Damastown IBM,,3,,,,luas
4586_74628,7778036,860,Aston Quay - Park West,,3,,,,luas
4586_92217,7778036,786,Dublin Airport Hilton Hotel - Dublin Airport,,3,,,,luas
4661_98303,7778352,853,Dublin Port - Dublin City,,3,,,,luas
4689_99517,7778363,MB01,Ballymore - Moate,,3,,,,luas
4822_107107,7778239,UM04,Wexford - Maynooth,,3,,,,luas
4835_107432,7778249,AI01,Longford - Athlone,,3,,,,luas
4836_107433,7778487,DK08,Ardee - Dundalk Institute of Technology,,3,,,,luas
4847_107435,7778254,UM08,Dundrum - Maynooth University,,3,,,,luas
4859_94420,7778352,KL04,Tyrrelstown - Keelings Flowers Food Central,,3,,,,luas
4859_94421,7778352,KL01,Phibsborough - Keelings Retail UC,,3,,,,luas
4860_107594,7778246,UL05,Westport - LimericK,,3,,,,luas
4864_107633,7778246,970,Breaffy House Resort - Castlebar Town,,3,,,,luas
4864_37738,7778246,968,"Knockcroghery (Mayo), Church of the Holy Rosary - Castlecourt Hotel Westport",,3,,,,luas
4867_107634,7778206,NG01,Ballina - Galway,,3,,,,luas
4867_107643,7778206,SI11,Ballina - Sligo,,3,,,,luas
4869_107641,7778105,AI02,Roscommon - Athlone,,3,,,,luas
4873_107635,7778255,UM05,Cavan - Maynooth University,,3,,,,luas
4873_107644,7778255,GM13,Monaghan - Galway,,3,,,,luas
4873_107645,7778255,UM09,Athboy - Maynooth University,,3,,,,luas
4873_107646,7778255,UM03,Dundalk - Maynooth University,,3,,,,luas
4874_107648,7778048,UM02,Birr - Maynooth,,3,,,,luas
4878_107647,7778268,DK04,Bailieborough - Dundalk Institute of Technology,,3,,,,luas
4878_107654,7778268,DK03,Trim - Dundalk Institute of Technology,,3,,,,luas
4878_107655,7778268,DK02,Moynalty - Dundalk Institute of Technology,,3,,,,luas
4878_40268,7778268,DK01,"Dunshaughlin (Euromart Shop) - Dundalk, DkIT Dublin Road",,3,,,,luas
4881_107657,7778490,VI01,Kingscourt - Cavan,,3,,,,luas
4883_107639,7778270,OF01,Carlingford - Dundalk,,3,,,,luas
4883_107640,7778270,DF01,Carlingford - Drogheda,,3,,,,luas
4889_107656,7778082,IW01,Kilkenny - South East Technological University Ca,,3,,,,luas
4951_105288,7778077,976,Cockhill - Bridgend,,3,,,,luas
4951_109514,7778077,951,Malin Town - Letterkenny,,3,,,,luas
4952_109515,7778054,991,Killybegs - Letterkenny,,3,,,,luas
4959_109516,7778068,290A,Tralee and Tralee via Blennerville,,3,,,,luas
4959_109717,7778068,290B,Tralee and Tralee via Manor West,,3,,,,luas
4977_110723,7778153,980,Carrickmacross - Dublin City,,3,,,,luas
4977_84824,7778153,980A,Carrickmacross - Dublin City,,3,,,,luas
4977_84825,7778153,980B,Carrickmacross - Dublin City,,3,,,,luas
4980_110726,7778106,931,Crolly - Killea,,3,,,,luas
4983_110725,7778066,500,Swords - Dublin City,,3,,,,luas
4983_110727,7778066,501,Swords - Dublin City,,3,,,,luas
4983_110728,7778066,502,Swords - Dublin City,,3,,,,luas
4983_110729,7778066,503,Swords - Dublin City,,3,,,,luas
4983_110731,7778066,505,Swords - Dublin City,,3,,,,luas
4983_110732,7778066,506,Dublin City - Swords,,3,,,,luas
4983_110733,7778066,507,Swords - Dublin City,,3,,,,luas
4983_110736,7778066,500N,Dublin City - Swords,,3,,,,luas
4983_110738,7778066,500X,Swords - Dublin City,,3,,,,luas
4983_110739,7778066,505X,Dublin City - Swords,,3,,,,luas
4983_110741,7778066,506X,Swords - Dublin City,,3,,,,luas
4986_110743,7778093,974,Glen - Letterkenny,,3,,,,luas
4988_110896,7778223,871,Urlingford - Kilkenny,,3,,,,luas
5026_112120,7778304,437,Tourmakeady - Castlebar,,3,,,,luas
5028_112158,7778238,BR01,Gorey - Bray Institute of Further Education,,3,,,,luas
5030_112275,7778481,433,Roscommon - Galway City,,3,,,,luas
5032_110904,7778056,497,Glenamoy - Glenamoy,,3,,,,luas
5032_110905,7778056,499,Glenamoy - Ballina,,3,,,,luas
5032_111025,7778056,436,Ballina - Ballycastle,,3,,,,luas
5032_111260,7778056,452,Glenamoy - Glenamoy,,3,,,,luas
5032_111955,7778056,496,Glenamoy - Ballina,,3,,,,luas
5032_112119,7778056,498,Glenamoy - Castlebar,,3,,,,luas
5033_112279,7778102,ATH1,Athlone Town Service,,3,,,,luas
5042_112911,7778084,231,Ardgroom - Cork City,,3,,,,luas
5048_112914,7778094,181,Glendalough - Dublin City,,3,,,,luas
5059_113137,7778075,920,Galway - Loughrea,,3,,,,luas
5060_113414,7778086,886,Monamolin - Gorey,,3,,,,luas
5080_113452,7778083,835,Tullamore - Tullamore,,3,,,,luas
5101_114955,7778052,965,Meenlaragh - Letterkenny,,3,,,,luas
5104_115073,7778090,309,Kilduff - Limerick City,,3,,,,luas
5106_115075,7778223,IW02,Newbridge - Carlow,,3,,,,luas
5112_105128,7778062,827,Mountmellick - Portlaoise,,3,,,,luas
5112_109507,7778062,830,Mountmellick - Tullamore,,3,,,,luas
5112_109508,7778062,829,Portlaoise - Tullamore,,3,,,,luas
5112_110720,7778062,837,Tullamore - Mullingar,,3,,,,luas
5112_112916,7778062,838,Kilkenny - Mountmellick,,3,,,,luas
5112_113136,7778062,832,Errill - Portlaoise,,3,,,,luas
5112_115076,7778062,831,Portlaoise - Portlaoise,,3,,,,luas
5141_107436,7778229,GD01,Dublin City - Monaghan,,3,,,,luas
5141_114218,7778229,180,Clones - Dublin,,3,,,,luas
5144_114217,7778058,872,Wexford - Kilmuckridge,,3,,,,luas
5144_116047,7778058,875,Blackwater - Whitemill,,3,,,,luas
5186_117278,7778008,W1,Clock Tower - Ballybeg,,3,,,,luas
5186_117279,7778008,W3,Clock Tower - Meagher's Quay,,3,,,,luas
5186_117280,7778008,W2,Clock Tower - WIT - Meagher's Quay,,3,,,,luas
5186_117281,7778008,W4,Peter Street - Brownes Road,,3,,,,luas
5186_117282,7778008,W5,Hospital - Oakwood,,3,,,,luas
5187_107658,7778198,932A,Annagry - Dublin,,3,,,,luas
5187_107659,7778198,933A,Moville - Dublin,,3,,,,luas
5187_111258,7778198,933,Moville - Dublin,,3,,,,luas
5187_112278,7778198,932,Annagry - Dublin,,3,,,,luas
5190_102717,7778196,901D,Marshes Shopping Centre - The Helix,,3,,,,luas
5190_102719,7778196,912,Grange Rath - Dublin City,,3,,,,luas
5190_110679,7778196,900,Dundalk - Dublin,,3,,,,luas
5190_110680,7778196,901,Dundalk - Dublin,,3,,,,luas
5190_110681,7778196,901M,Drogheda - Dublin,,3,,,,luas
5190_113455,7778196,910,Grange Rath - Dublin City,,3,,,,luas
5197_109380,7778364,DY01,Kells - Dunboyne,,3,,,,luas
5197_117857,7778364,DY02,Enfield - Dunboyne College of Further Education,,3,,,,luas
5225_109509,7778042,917,Dundalk - Dundalk via Muirhevnamor,,3,,,,luas
5225_109511,7778042,916,Dundalk - Dundalk via Bay Estate,,3,,,,luas
5225_111259,7778042,169,Blackrock - Dundalk,,3,,,,luas
5225_114953,7778042,918,Saint Patricks Church - Willow Grove,,3,,,,luas
5240_119660,7778006,120,Dublin - Edenderry,,3,,,,luas
5240_119661,7778006,125,UCD - Newbridge,,3,,,,luas
5240_119662,7778006,126,Dublin - Rathangan,,3,,,,luas
5240_119663,7778006,130,Dublin - Athy,,3,,,,luas
5240_119664,7778006,120A,Dublin - Edenderry,,3,,,,luas
5240_119665,7778006,120B,Dublin - Newbridge,,3,,,,luas
5240_119666,7778006,120C,Enfield - Tullamore,,3,,,,luas
5240_119667,7778006,120D,Enfield - Tullamore,,3,,,,luas
5240_119668,7778006,120E,Dublin - Edenderry,,3,,,,luas
5240_119669,7778006,120F,Connolly Station - Newbridge Centre,,3,,,,luas
5240_119670,7778006,120X,Dublin - Edenderry,,3,,,,luas
5240_119671,7778006,126A,Dublin - Kildare,,3,,,,luas
5240_119672,7778006,126B,Dublin - Rathangan,,3,,,,luas
5240_119673,7778006,126D,Dublin - Kildare,,3,,,,luas
5240_119674,7778006,126E,Dublin - Kildare,,3,,,,luas
5240_119675,7778006,126T,Dublin - Kildare,,3,,,,luas
5240_119676,7778006,126U,Dublin UCD - Kildare,,3,,,,luas
5240_119677,7778006,126N,Dublin - Newbridge,,3,,,,luas
5240_119678,7778006,126X,Dublin - Rathangan,,3,,,,luas
5240_119679,7778006,130A,Dublin - Athy,,3,,,,luas
5242_118188,7778014,Red,The Point - Tallaght,,0,,,,luas
5242_119680,7778014,Green,Parnell - Brides Glen,,0,,,,luas
5245_119506,7778347,DK05,Carrickmacross - Dundalk Institute of Technology,,3,,,,luas
5249_119681,7778021,59,Dun Laoghaire - Killiney Hill Park,,3,,,,luas
5249_119682,7778021,73,Kilnamanagh Road - Griffith Avenue East,,3,,,,luas
5249_119683,7778021,102,Dublin Airport - Sutton DART,,3,,,,luas
5249_119684,7778021,104,Clontarf Station - DCU (The Helix),,3,,,,luas
5249_119685,7778021,111,Brides Glen - Kilbogget Pk,,3,,,,luas
5249_119686,7778021,114,Ticknock - Blackrock,,3,,,,luas
5249_119687,7778021,161,Rockbrook - Dundrum,,3,,,,luas
5249_119688,7778021,197,"Airside Ind. Estate, stop 7210 - Ashbourne Retail Pk, stop 101001",,3,,,,luas
5249_119689,7778021,220,DCU (The Helix) - Lady's Well Road,,3,,,,luas
5249_119690,7778021,236,Blanchardstown - IBM Campus,,3,,,,luas
5249_119691,7778021,238,Tyrrelstown - Mulhuddart,,3,,,,luas
5249_119692,7778021,270,Dunboyne - Blanchardstown,,3,,,,luas
5249_119693,7778021,33A,Dublin Airport - Balbriggan,,3,,,,luas
5249_119694,7778021,33B,Swords - Portrane,,3,,,,luas
5249_119695,7778021,33T,Skerries - Donabate,,3,,,,luas
5249_119696,7778021,45A,Kilmacanogue - Dun Laoghaire,,3,,,,luas
5249_119697,7778021,45B,Kilmacanogue - Dun Laoghaire,,3,,,,luas
5249_119698,7778021,L1,Newcastle Hospital - Bray Station,,3,,,,luas
5249_119699,7778021,L2,"Sea Road, Newcastle - Bray Station",,3,,,,luas
5249_119700,7778021,L3,Glenbrook Park - The Nurseries,,3,,,,luas
5249_119701,7778021,N2,Clontarf Station - Heuston Train Stn,,3,,,,luas
5249_119702,7778021,N6,Finglas Village - Naomh Barróg GAA,,3,,,,luas
5249_119703,7778021,S4,Liffey Valley - UCD,,3,,,,luas
5249_119704,7778021,S6,The Square - Blackrock Station,,3,,,,luas
5249_119705,7778021,S8,Kingswood Avenue - Dun Laoghaire Stn,,3,,,,luas
5249_119706,7778021,W2,The Square - Liffey Valley SC,,3,,,,luas
5249_119707,7778021,W4,The Square - Blanchardstown SC,,3,,,,luas
5249_119708,7778021,W6,Community College - The Square,,3,,,,luas
5249_119709,7778021,L51,Liffey Valley SC - Adamstown Station,,3,,,,luas
5249_119710,7778021,L52,Blanchardstown SC - Adamstown Station,,3,,,,luas
5249_119711,7778021,L55,Hollyville Lawn - Glenaulin,,3,,,,luas
5249_119712,7778021,102A,Swords - Sutton,,3,,,,luas
5249_119713,7778021,102C,Balgriffin - Sutton,,3,,,,luas
5249_119714,7778021,102P,Swords - Portmarnock,,3,,,,luas
5249_119715,7778021,102T,Swords - Sutton,,3,,,,luas
5249_119716,7778021,185T,Enniskerry - Bray,,3,,,,luas
5249_119717,7778021,220A,DCU (The Helix) - Lady's Well Road,,3,,,,luas
5249_119718,7778021,220T,Collins Avenue West - Finglas Garda Stn,,3,,,,luas
5249_119719,7778021,236A,Blanchardstown - IBM Campus,,3,,,,luas
5249_119720,7778021,236T,Scoil Oilibheir - Tyrrelstown,,3,,,,luas
5249_119721,7778021,270T,Castaheany Estate - Castleknock Community College,,3,,,,luas
5249_119722,7778021,L15,Bray Station - Enniskerry,,3,,,,luas
5249_119723,7778021,L26,Blackrock Station - Kilternan Village,,3,,,,luas
5249_119724,7778021,L27,Dun Laoghaire Stn - Leopardstown Valley,,3,,,,luas
5273_120553,7778108,784,Dublin Airport - Dublin City,,3,,,,luas
5273_120554,7778108,782,Dublin Airport - Dublin City,,3,,,,luas
5273_94479,7778108,785,Belfast - Dublin,,3,,,,luas
5273_94480,7778108,783,Dublin Airport - Terenure,,3,,,,luas
5276_94517,7778002,29n,"Dublin City South, D'Olier Street - Baldoyle, Warrenhouse Road",,3,,,,luas
5276_94518,7778002,31n,"Dublin City South, D'Olier Street - Howth, Outside Train Station",,3,,,,luas
5276_94519,7778002,33n,Westmoreland Street - Balbriggan,,3,,,,luas
5276_94520,7778002,42n,"Dublin City South, D'Olier Street - Portmarnock, Strand Road (St.Anne's Estate)",,3,,,,luas
5276_94521,7778002,46n,"Dublin City South, D'Olier Street - Dundrum, Outside Luas Station",,3,,,,luas
5276_94522,7778002,69n,"Dublin City South, Westmoreland Street - Saggart,",,3,,,,luas
5276_94523,7778002,70n,Westmoreland Street - Tyrrelstown,,3,,,,luas
5276_94524,7778002,77n,D'Olier Street - Citywest,,3,,,,luas
5276_94525,7778002,88n,"Dublin City South, Westmoreland Street - Ashbourne, Ashbourne Kelly's",,3,,,,luas
5276_94526,7778002,49n,D'Olier Street - Kilnamanagh,,3,,,,luas
5276_94527,7778002,7n,"Dublin City South, D'Olier Street - Dún Laoghaire-Rathdown, Woodbrook Golf Club",,3,,,,luas
5276_94528,7778002,84n,"Dublin City South, D'Olier Street - Charlesland Road (Seaborne View Apts)",,3,,,,luas
5277_110683,7778098,230,Cork City - Skibbereen,,3,,,,luas
5277_51299,7778098,229,Bantry - Cork City,,3,,,,luas
5277_68250,7778098,228,Kinsale - Cork City,,3,,,,luas
5287_107636,7778193,740,Wexford - Dublin Airport,,3,,,,luas
5287_107637,7778193,740A,Gorey - Dublin Airport,,3,,,,luas
5287_107638,7778193,740X,Wexford - Dublin Airport,,3,,,,luas
5287_108852,7778193,859,Enniscorthy - Wexford,,3,,,,luas
5287_109379,7778193,376,Wexford - Carlow,,3,,,,luas
5287_109512,7778193,390,Wexford Town - Kilmore Quay,,3,,,,luas
5287_109839,7778193,WX1,Drinagh Loop,,3,,,,luas
5287_110467,7778193,877,Wexford Town - Wexford Town via Castlebridge,,3,,,,luas
5287_120891,7778193,WX2,Clonard Loop,,3,,,,luas
5287_94290,7778193,884,Gorey - Wexford,,3,,,,luas
5287_94293,7778193,340,Wexford - Waterford,,3,,,,luas
5305_109553,7778000,763,Dublin Airport - Galway City via Athlone,,3,,,,luas
5305_109718,7778000,763X,Creagh (Opp Dubarry) - University Rd (Cathedral),,3,,,,luas
5305_110897,7778000,251,Galway City - Cork Airport,,3,,,,luas
5305_113413,7778000,923,Galway - Cleggan,,3,,,,luas
5305_116048,7778000,760,Galway - Dublin Airport,,3,,,,luas
5305_116049,7778000,761,Galway - Dublin Airport,,3,,,,luas
5305_116050,7778000,660,Galway City - Dublin,,3,,,,luas
5305_99506,7778000,712,Ennis - Dublin Airport,,3,,,,luas
5305_99512,7778000,721,Castlebar - Dublin Airport,,3,,,,luas
5305_99513,7778000,430,Ballina (Dunnes Stores) - Galway Cathedral,,3,,,,luas
5305_99516,7778000,707,Cork - Dublin Airport,,3,,,,luas
5325_121856,7778269,BI01,TU Dublin - Carpenterstown,,3,,,,luas
5327_103878,7778044,UM12,Carlow - Maynooth University,,3,,,,luas
5327_105287,7778044,UM14,Portlaoise - Maynooth University,,3,,,,luas
5327_107642,7778044,UM06,Athy - Maynooth University,,3,,,,luas
5327_107650,7778044,GD02,Tramore - Dublin City,,3,,,,luas
5327_121857,7778044,IW04,Portarlington - Carlow,,3,,,,luas
5327_77357,7778044,IW06,Portlaoise - Carlow,,3,,,,luas
5330_107649,7778092,UL06,Drumshanbo - Limerick,,3,,,,luas
5330_107653,7778092,NG05,Ballinamore – Galway,,3,,,,luas
5330_109838,7778092,449,Drumshanbo - Sligo,,3,,,,luas
5342_122949,7778228,879,Gorey - Gorey,,3,,,,luas
5345_110734,7778013,393,Thurles - Clonmel,,3,,,,luas
5345_110742,7778013,397,Nenagh - Thurles,,3,,,,luas
5345_110902,7778013,812,Urlingford - Roscrea,,3,,,,luas
5345_110903,7778013,394,Clonmel - Thurles,,3,,,,luas
5345_111023,7778013,881,"Graiguenamanagh, Graiguenamanagh - Kilkenny Castle",,3,,,,luas
5345_112913,7778013,882,Inistioge - Kilkenny,,3,,,,luas
5345_120890,7778013,395,Thurles - Nenagh,,3,,,,luas
5345_122950,7778013,MU1,Ballinderry Road - Lough Sheever Corporate Pa,,3,,,,luas
5345_122951,7778013,MU2,Mullingar Business Park - Dublin Road,,3,,,,luas
5345_40574,7778013,396,Thurles - Clonmel,,3,,,,luas
5366_124676,7778171,183,Arklow - Glendalough,,3,,,,luas
