stop_id,reachable_15min,reachable_30min,reachable_45min,stop_lat,stop_lon,reachable_15min_norm,reachable_30min_norm,reachable_45min_norm,cluster
8220DB001646,100,779,2068,53.3871546494696,-6.25698053714182,0.4878048780487805,0.5328317373461012,0.5807357483852851,2
8220DB001646,100,779,2068,53.3871546494696,-6.25698053714182,0.4878048780487805,0.5328317373461012,0.5807357483852851,2
8220DB001647,34,245,1079,53.34828,-6.28221,0.1658536585365853,0.167578659370725,0.3030047739399045,3
8220DB001647,34,245,1079,53.34828,-6.28221,0.1658536585365853,0.167578659370725,0.3030047739399045,3
8220DB001648,42,323,1194,53.3510913675303,-6.28280248510502,0.2048780487804878,0.2209302325581395,0.3352990732940185,3
8220DB001648,42,323,1194,53.3510913675303,-6.28280248510502,0.2048780487804878,0.2209302325581395,0.3352990732940185,3
8220DB001649,44,343,1228,53.35256,-6.28428,0.2146341463414634,0.234610123119015,0.3448469531030609,3
8220DB001649,44,343,1228,53.35256,-6.28428,0.2146341463414634,0.234610123119015,0.3448469531030609,3
8220DB001650,39,376,1267,53.361174,-6.209314,0.1902439024390244,0.2571819425444596,0.3557989328840213,3
8220DB001650,39,376,1267,53.361174,-6.209314,0.1902439024390244,0.2571819425444596,0.3557989328840213,3
8220DB001651,55,488,1545,53.36794,-6.194859,0.2682926829268293,0.3337893296853625,0.4338668913226621,0
8220DB001651,55,488,1545,53.36794,-6.194859,0.2682926829268293,0.3337893296853625,0.4338668913226621,0
8220DB001652,45,415,1323,53.363356,-6.206127,0.2195121951219512,0.2838577291381668,0.3715248525695029,0
8220DB001652,45,415,1323,53.363356,-6.206127,0.2195121951219512,0.2838577291381668,0.3715248525695029,0
8220DB001654,45,458,1271,53.35611,-6.29427,0.2195121951219512,0.3132694938440492,0.3569222128615557,0
8220DB001654,45,458,1271,53.35611,-6.29427,0.2195121951219512,0.3132694938440492,0.3569222128615557,0
8220DB001655,44,473,1286,53.356732,-6.296968,0.2146341463414634,0.3235294117647059,0.3611345127773097,0
8220DB001655,44,473,1286,53.356732,-6.296968,0.2146341463414634,0.3235294117647059,0.3611345127773097,0
8220DB001656,46,487,1315,53.3573,-6.29883,0.224390243902439,0.3331053351573187,0.3692782926144341,0
8220DB001656,46,487,1315,53.3573,-6.29883,0.224390243902439,0.3331053351573187,0.3692782926144341,0
8220DB001657,57,527,1389,53.358392,-6.303077,0.2780487804878049,0.3604651162790697,0.3900589721988206,0
8220DB001657,57,527,1389,53.358392,-6.303077,0.2780487804878049,0.3604651162790697,0.3900589721988206,0
8220DB001658,22,246,637,53.361989,-6.309515,0.1073170731707317,0.1682626538987688,0.1788823364223532,3
8220DB001658,22,246,637,53.361989,-6.309515,0.1073170731707317,0.1682626538987688,0.1788823364223532,3
8220DB001659,25,258,716,53.36326,-6.304717,0.1219512195121951,0.1764705882352941,0.2010671159786576,3
8220DB001659,25,258,716,53.36326,-6.304717,0.1219512195121951,0.1764705882352941,0.2010671159786576,3
8220DB001660,32,289,840,53.365187,-6.309374,0.1560975609756097,0.1976744186046511,0.2358887952822241,3
8220DB001660,32,289,840,53.365187,-6.309374,0.1560975609756097,0.1976744186046511,0.2358887952822241,3
8220DB001661,42,309,932,53.366444,-6.313096,0.2048780487804878,0.2113543091655266,0.2617242347655153,3
8220DB001661,42,309,932,53.366444,-6.313096,0.2048780487804878,0.2113543091655266,0.2617242347655153,3
8220DB001662,54,327,1036,53.367603,-6.317543,0.2634146341463415,0.2236662106703146,0.2909295141814097,3
8220DB001662,54,327,1036,53.367603,-6.317543,0.2634146341463415,0.2236662106703146,0.2909295141814097,3
8220DB001664,67,349,1122,53.369408,-6.323859,0.3268292682926829,0.2387140902872777,0.3150800336983993,3
8220DB001664,67,349,1122,53.369408,-6.323859,0.3268292682926829,0.2387140902872777,0.3150800336983993,3
8220DB001665,77,368,1186,53.370658,-6.327702,0.375609756097561,0.2517099863201094,0.3330525133389497,3
8220DB001665,77,368,1186,53.370658,-6.327702,0.375609756097561,0.2517099863201094,0.3330525133389497,3
8220DB001666,93,388,1256,53.371597,-6.330596,0.4536585365853658,0.265389876880985,0.3527099129458017,3
8220DB001666,93,388,1256,53.371597,-6.330596,0.4536585365853658,0.265389876880985,0.3527099129458017,3
8220DB001667,19,213,623,53.37087,-6.334502,0.0926829268292682,0.1456908344733242,0.1749508565009828,3
8220DB001667,19,213,623,53.37087,-6.334502,0.0926829268292682,0.1456908344733242,0.1749508565009828,3
8220DB001668,19,233,665,53.370843,-6.340304,0.0926829268292682,0.1593707250341997,0.186745296265094,3
8220DB001668,19,233,665,53.370843,-6.340304,0.0926829268292682,0.1593707250341997,0.186745296265094,3
8220DB001694,50,530,2102,53.371017,-6.339936,0.2439024390243902,0.3625170998632011,0.5902836281943274,0
8220DB001694,50,530,2102,53.371017,-6.339936,0.2439024390243902,0.3625170998632011,0.5902836281943274,0
8220DB001695,56,594,2209,53.37101,-6.334256,0.2731707317073171,0.4062927496580027,0.6203313675933726,0
8220DB001695,56,594,2209,53.37101,-6.334256,0.2731707317073171,0.4062927496580027,0.6203313675933726,0
8220DB001696,66,687,2333,53.371541,-6.329831,0.3219512195121951,0.4699042407660738,0.6551530468969391,2
8220DB001696,66,687,2333,53.371541,-6.329831,0.3219512195121951,0.4699042407660738,0.6551530468969391,2
8220DB001697,64,697,2351,53.370801,-6.327666,0.3121951219512195,0.4767441860465116,0.6602078067958439,2
8220DB001697,64,697,2351,53.370801,-6.327666,0.3121951219512195,0.4767441860465116,0.6602078067958439,2
8220DB001698,75,768,2426,53.369577,-6.323717,0.3658536585365853,0.5253077975376197,0.6812693063746139,2
8220DB001698,75,768,2426,53.369577,-6.323717,0.3658536585365853,0.5253077975376197,0.6812693063746139,2
8220DB001699,81,798,2480,53.368744,-6.321315,0.3951219512195122,0.5458276333789329,0.6964335860713283,2
8220DB001699,81,798,2480,53.368744,-6.321315,0.3951219512195122,0.5458276333789329,0.6964335860713283,2
8220DB001700,93,872,2555,53.367709,-6.317404,0.4536585365853658,0.5964432284541724,0.7174950856500983,2
8220DB001700,93,872,2555,53.367709,-6.317404,0.4536585365853658,0.5964432284541724,0.7174950856500983,2
8220DB001701,103,901,2562,53.366567,-6.31294,0.5024390243902439,0.6162790697674418,0.7194608256107835,2
8220DB001701,103,901,2562,53.366567,-6.31294,0.5024390243902439,0.6162790697674418,0.7194608256107835,2
8220DB001702,114,955,2623,53.365611,-6.310138,0.5560975609756098,0.6532147742818057,0.7365908452681831,2
8220DB001702,114,955,2623,53.365611,-6.310138,0.5560975609756098,0.6532147742818057,0.7365908452681831,2
8220DB001703,58,628,2359,53.364735,-6.307348,0.2829268292682926,0.4295485636114911,0.6624543667509126,2
8220DB001703,58,628,2359,53.364735,-6.307348,0.2829268292682926,0.4295485636114911,0.6624543667509126,2
8220DB001704,22,426,1968,53.36303,-6.30521,0.1073170731707317,0.2913816689466484,0.552653748946925,0
8220DB001704,22,426,1968,53.36303,-6.30521,0.1073170731707317,0.2913816689466484,0.552653748946925,0
8220DB001705,23,460,2064,53.362181,-6.308471,0.1121951219512195,0.3146374829001368,0.5796124684077506,0
8220DB001705,23,460,2064,53.362181,-6.308471,0.1121951219512195,0.3146374829001368,0.5796124684077506,0
8220DB001706,28,528,2207,53.3600698255996,-6.30729237527244,0.1365853658536585,0.3611491108071135,0.6197697276046055,0
8220DB001706,28,528,2207,53.3600698255996,-6.30729237527244,0.1365853658536585,0.3611491108071135,0.6197697276046055,0
8220DB001707,36,587,2347,53.358428,-6.30246,0.1756097560975609,0.4015047879616963,0.6590845268183094,0
8220DB001707,36,587,2347,53.358428,-6.30246,0.1756097560975609,0.4015047879616963,0.6590845268183094,0
8220DB001708,38,598,2373,53.35735,-6.29863,0.1853658536585365,0.4090287277701778,0.6663858466722831,2
8220DB001708,38,598,2373,53.35735,-6.29863,0.1853658536585365,0.4090287277701778,0.6663858466722831,2
8220DB001709,45,656,2485,53.3568682016769,-6.29705299143726,0.2195121951219512,0.4487004103967168,0.6978376860432463,2
8220DB001709,45,656,2485,53.3568682016769,-6.29705299143726,0.2195121951219512,0.4487004103967168,0.6978376860432463,2
8220DB001710,64,792,2694,53.3555699040255,-6.29174149147947,0.3121951219512195,0.5417236662106704,0.7565290648694187,2
8220DB001710,64,792,2694,53.3555699040255,-6.29174149147947,0.3121951219512195,0.5417236662106704,0.7565290648694187,2
8220DB001711,71,838,2760,53.3545779754891,-6.28963290156871,0.3463414634146341,0.573187414500684,0.7750631844987363,2
8220DB001711,71,838,2760,53.3545779754891,-6.28963290156871,0.3463414634146341,0.573187414500684,0.7750631844987363,2
8220DB001712,91,937,2874,53.3533339170032,-6.28624259176384,0.4439024390243902,0.6409028727770177,0.8070766638584668,2
8220DB001712,91,937,2874,53.3533339170032,-6.28624259176384,0.4439024390243902,0.6409028727770177,0.8070766638584668,2
8220DB001713,111,1038,2990,53.351908,-6.283326,0.5414634146341464,0.7099863201094391,0.8396517832069643,2
8220DB001713,111,1038,2990,53.351908,-6.283326,0.5414634146341464,0.7099863201094391,0.8396517832069643,2
8220DB001714,142,1148,3093,53.350638,-6.281889,0.6926829268292682,0.7852257181942545,0.8685762426284751,2
8220DB001714,142,1148,3093,53.350638,-6.281889,0.6926829268292682,0.7852257181942545,0.8685762426284751,2
8220DB001715,189,1326,3266,53.3477,-6.28212,0.9219512195121952,0.9069767441860463,0.917158101656838,2
8220DB001715,189,1326,3266,53.3477,-6.28212,0.9219512195121952,0.9069767441860463,0.917158101656838,2
8220DB001724,21,290,1278,53.365715,-6.174442,0.1024390243902439,0.1983584131326949,0.3588879528222409,3
8220DB001724,21,290,1278,53.365715,-6.174442,0.1024390243902439,0.1983584131326949,0.3588879528222409,3
8220DB001725,25,326,1361,53.36376,-6.17708,0.1219512195121951,0.2229822161422708,0.3821960123560797,3
8220DB001725,25,326,1361,53.36376,-6.17708,0.1219512195121951,0.2229822161422708,0.3821960123560797,3
8220DB001726,28,349,1422,53.362291,-6.179186,0.1365853658536585,0.2387140902872777,0.3993260320134794,3
8220DB001726,28,349,1422,53.362291,-6.179186,0.1365853658536585,0.2387140902872777,0.3993260320134794,3
8220DB001727,35,387,1513,53.360447,-6.183186,0.1707317073170731,0.2647058823529412,0.4248806515023869,0
8220DB001727,35,387,1513,53.360447,-6.183186,0.1707317073170731,0.2647058823529412,0.4248806515023869,0
8220DB001728,36,406,1546,53.359656,-6.186165,0.1756097560975609,0.2777017783857729,0.4341477113170457,0
8220DB001728,36,406,1546,53.359656,-6.186165,0.1756097560975609,0.2777017783857729,0.4341477113170457,0
8220DB001729,49,452,1634,53.358497,-6.190315,0.2390243902439024,0.3091655266757866,0.4588598708228026,0
8220DB001729,49,452,1634,53.358497,-6.190315,0.2390243902439024,0.3091655266757866,0.4588598708228026,0
8220DB001730,54,486,1690,53.358231,-6.194128,0.2634146341463415,0.332421340629275,0.4745857905082842,0
8220DB001730,54,486,1690,53.358231,-6.194128,0.2634146341463415,0.332421340629275,0.4745857905082842,0
8220DB001731,56,527,1753,53.359077,-6.196556,0.2731707317073171,0.3604651162790697,0.492277450154451,0
8220DB001731,56,527,1753,53.359077,-6.196556,0.2731707317073171,0.3604651162790697,0.492277450154451,0
8220DB001732,69,580,1844,53.360063,-6.202344,0.3365853658536585,0.3967168262653899,0.5178320696433586,0
8220DB001732,69,580,1844,53.360063,-6.202344,0.3365853658536585,0.3967168262653899,0.5178320696433586,0
8220DB001733,77,623,1905,53.360213,-6.20632,0.375609756097561,0.4261285909712722,0.5349620893007582,0
8220DB001733,77,623,1905,53.360213,-6.20632,0.375609756097561,0.4261285909712722,0.5349620893007582,0
8220DB001734,87,671,1987,53.360391,-6.211015,0.424390243902439,0.4589603283173734,0.5579893288402135,0
8220DB001734,87,671,1987,53.360391,-6.211015,0.424390243902439,0.4589603283173734,0.5579893288402135,0
8220DB001735,101,726,2040,53.361143,-6.214439,0.4926829268292683,0.4965800273597811,0.5728727885425442,2
8220DB001735,101,726,2040,53.361143,-6.214439,0.4926829268292683,0.4965800273597811,0.5728727885425442,2
8220DB001736,110,757,2083,53.362142,-6.216922,0.5365853658536586,0.5177838577291382,0.5849480483010391,2
8220DB001736,110,757,2083,53.362142,-6.216922,0.5365853658536586,0.5177838577291382,0.5849480483010391,2
8220DB001737,119,792,2144,53.362858,-6.219717,0.5804878048780487,0.5417236662106704,0.6020780679584387,2
8220DB001737,119,792,2144,53.362858,-6.219717,0.5804878048780487,0.5417236662106704,0.6020780679584387,2
8220DB001738,143,871,2253,53.363451,-6.223914,0.697560975609756,0.5957592339261286,0.632687447346251,2
8220DB001738,143,871,2253,53.363451,-6.223914,0.697560975609756,0.5957592339261286,0.632687447346251,2
8220DB001740,43,305,1116,53.364032,-6.226107,0.2097560975609756,0.2086183310533515,0.3133951137320977,3
8220DB001740,43,305,1116,53.364032,-6.226107,0.2097560975609756,0.2086183310533515,0.3133951137320977,3
8220DB001741,51,380,1247,53.363117,-6.220803,0.248780487804878,0.2599179206566347,0.3501825329963493,3
8220DB001741,51,380,1247,53.363117,-6.220803,0.248780487804878,0.2599179206566347,0.3501825329963493,3
8220DB001742,55,412,1333,53.362126,-6.216427,0.2682926829268293,0.2818057455540356,0.3743330525133389,0
8220DB001742,55,412,1333,53.362126,-6.216427,0.2682926829268293,0.2818057455540356,0.3743330525133389,0
8220DB001743,58,443,1384,53.361136,-6.213929,0.2829268292682926,0.3030095759233926,0.3886548722269025,0
8220DB001743,58,443,1384,53.361136,-6.213929,0.2829268292682926,0.3030095759233926,0.3886548722269025,0
8220DB001744,25,152,636,53.360349,-6.208793,0.1219512195121951,0.1039671682626539,0.1786015164279696,1
8220DB001744,25,152,636,53.360349,-6.208793,0.1219512195121951,0.1039671682626539,0.1786015164279696,1
8220DB001745,25,160,653,53.360347,-6.205698,0.1219512195121951,0.1094391244870041,0.1833754563324908,1
8220DB001745,25,160,653,53.360347,-6.205698,0.1219512195121951,0.1094391244870041,0.1833754563324908,1
8220DB001746,28,171,685,53.360256,-6.202667,0.1365853658536585,0.1169630642954856,0.192361696152766,3
8220DB001746,28,171,685,53.360256,-6.202667,0.1365853658536585,0.1169630642954856,0.192361696152766,3
8220DB001747,32,197,763,53.359351,-6.19686,0.1560975609756097,0.1347469220246238,0.2142656557146869,3
8220DB001747,32,197,763,53.359351,-6.19686,0.1560975609756097,0.1347469220246238,0.2142656557146869,3
8220DB001748,33,202,780,53.358257,-6.193466,0.1609756097560975,0.1381668946648427,0.219039595619208,3
8220DB001748,33,202,780,53.358257,-6.193466,0.1609756097560975,0.1381668946648427,0.219039595619208,3
8220DB001749,36,218,824,53.35859,-6.190552,0.1756097560975609,0.1491108071135431,0.2313956753720865,3
8220DB001749,36,218,824,53.35859,-6.190552,0.1756097560975609,0.1491108071135431,0.2313956753720865,3
8220DB001750,18,191,1003,53.368834,-6.177831,0.0878048780487804,0.1306429548563611,0.2816624543667509,3
8220DB001750,18,191,1003,53.368834,-6.177831,0.0878048780487804,0.1306429548563611,0.2816624543667509,3
8220DB001751,25,166,827,53.35987,-6.185434,0.1219512195121951,0.1135430916552667,0.2322381353552373,3
8220DB001751,25,166,827,53.35987,-6.185434,0.1219512195121951,0.1135430916552667,0.2322381353552373,3
8220DB001752,28,190,892,53.361128,-6.18185,0.1365853658536585,0.1299589603283173,0.2504914349901713,3
8220DB001752,28,190,892,53.361128,-6.18185,0.1365853658536585,0.1299589603283173,0.2504914349901713,3
8220DB001753,28,206,939,53.362724,-6.178672,0.1365853658536585,0.1409028727770178,0.2636899747262005,3
8220DB001753,28,206,939,53.362724,-6.178672,0.1365853658536585,0.1409028727770178,0.2636899747262005,3
8220DB001754,29,217,979,53.364116,-6.176809,0.1414634146341463,0.1484268125854993,0.2749227745015445,3
8220DB001754,29,217,979,53.364116,-6.176809,0.1414634146341463,0.1484268125854993,0.2749227745015445,3
8220DB001755,18,145,830,53.36636,-6.187136,0.0878048780487804,0.0991792065663474,0.2330805953383881,3
8220DB001755,18,145,830,53.36636,-6.187136,0.0878048780487804,0.0991792065663474,0.2330805953383881,3
8220DB001756,18,179,943,53.36721,-6.182853,0.0878048780487804,0.1224350205198358,0.2648132547037349,3
8220DB001756,18,179,943,53.36721,-6.182853,0.0878048780487804,0.1224350205198358,0.2648132547037349,3
8220DB001757,18,194,983,53.36863,-6.182237,0.0878048780487804,0.1326949384404925,0.2760460544790789,3
8220DB001757,18,194,983,53.36863,-6.182237,0.0878048780487804,0.1326949384404925,0.2760460544790789,3
8220DB001758,18,177,965,53.36813,-6.17539,0.0878048780487804,0.1210670314637483,0.2709912945801741,3
8220DB001758,18,177,965,53.36813,-6.17539,0.0878048780487804,0.1210670314637483,0.2709912945801741,3
8220DB001759,30,240,1038,53.366,-6.174264,0.1463414634146341,0.1641586867305061,0.2914911541701769,3
8220DB001759,30,240,1038,53.366,-6.174264,0.1463414634146341,0.1641586867305061,0.2914911541701769,3
8220DB001760,20,293,1303,53.365972,-6.18776,0.0975609756097561,0.2004103967168262,0.3659084526818309,3
8220DB001760,20,293,1303,53.365972,-6.18776,0.0975609756097561,0.2004103967168262,0.3659084526818309,3
8220DB001761,24,319,1370,53.363837,-6.188046,0.1170731707317073,0.2181942544459644,0.3847233923055321,3
8220DB001761,24,319,1370,53.363837,-6.188046,0.1170731707317073,0.2181942544459644,0.3847233923055321,3
8220DB001762,28,348,1436,53.363751,-6.19125,0.1365853658536585,0.2380300957592339,0.4032575119348497,3
8220DB001762,28,348,1436,53.363751,-6.19125,0.1365853658536585,0.2380300957592339,0.4032575119348497,3
8220DB001763,35,387,1526,53.364393,-6.195442,0.1707317073170731,0.2647058823529412,0.4285313114293738,0
8220DB001763,35,387,1526,53.364393,-6.195442,0.1707317073170731,0.2647058823529412,0.4285313114293738,0
8220DB001764,43,418,1583,53.365893,-6.195577,0.2097560975609756,0.2859097127222982,0.444538051109239,0
8220DB001764,43,418,1583,53.365893,-6.195577,0.2097560975609756,0.2859097127222982,0.444538051109239,0
8220DB001765,53,478,1685,53.366551,-6.202281,0.2585365853658536,0.3269493844049247,0.4731816905363661,0
8220DB001765,53,478,1685,53.366551,-6.202281,0.2585365853658536,0.3269493844049247,0.4731816905363661,0
8220DB001766,59,536,1773,53.365116,-6.204851,0.2878048780487804,0.3666210670314637,0.497893850042123,0
8220DB001766,59,536,1773,53.365116,-6.204851,0.2878048780487804,0.3666210670314637,0.497893850042123,0
8220DB001767,59,543,1788,53.363827,-6.205221,0.2878048780487804,0.3714090287277701,0.502106149957877,0
8220DB001767,59,543,1788,53.363827,-6.205221,0.2878048780487804,0.3714090287277701,0.502106149957877,0
8220DB001769,19,218,1100,53.368876,-6.181884,0.0926829268292682,0.1491108071135431,0.3089019938219601,3
8220DB001769,19,218,1100,53.368876,-6.181884,0.0926829268292682,0.1491108071135431,0.3089019938219601,3
8220DB001770,19,240,1166,53.367086,-6.182751,0.0926829268292682,0.1641586867305061,0.3274361134512777,3
8220DB001770,19,240,1166,53.367086,-6.182751,0.0926829268292682,0.1641586867305061,0.3274361134512777,3
8220DB001771,20,271,1240,53.366042,-6.185247,0.0975609756097561,0.1853625170998632,0.3482167930356641,3
8220DB001771,20,271,1240,53.366042,-6.185247,0.0975609756097561,0.1853625170998632,0.3482167930356641,3
8220DB001772,47,428,1339,53.365026,-6.205069,0.2292682926829268,0.292749658002736,0.3760179724796405,0
8220DB001772,47,428,1339,53.365026,-6.205069,0.2292682926829268,0.292749658002736,0.3760179724796405,0
8220DB001773,53,463,1401,53.366811,-6.203398,0.2585365853658536,0.3166894664842681,0.3934288121314238,0
8220DB001773,53,463,1401,53.366811,-6.203398,0.2585365853658536,0.3166894664842681,0.3934288121314238,0
8220DB001774,61,506,1494,53.366136,-6.1974,0.2975609756097561,0.3461012311901504,0.4195450716090985,0
8220DB001774,61,506,1494,53.366136,-6.1974,0.2975609756097561,0.3461012311901504,0.4195450716090985,0
8220DB001775,18,99,638,53.36444,-6.195188,0.0878048780487804,0.0677154582763338,0.1791631564167368,1
8220DB001775,18,99,638,53.36444,-6.195188,0.0878048780487804,0.0677154582763338,0.1791631564167368,1
8220DB001776,18,110,707,53.363877,-6.191842,0.0878048780487804,0.0752393980848153,0.1985397360292052,1
8220DB001776,18,110,707,53.363877,-6.191842,0.0878048780487804,0.0752393980848153,0.1985397360292052,1
8220DB001777,19,133,774,53.366339,-6.190699,0.0926829268292682,0.0909712722298221,0.2173546756529064,3
8220DB001777,19,133,774,53.366339,-6.190699,0.0926829268292682,0.0909712722298221,0.2173546756529064,3
8220DB001778,19,138,804,53.366614,-6.18916,0.0926829268292682,0.094391244870041,0.2257792754844144,3
8220DB001778,19,138,804,53.366614,-6.18916,0.0926829268292682,0.094391244870041,0.2257792754844144,3
8220DB001782,20,25,25,53.38239,-6.198172,0.0975609756097561,0.0170998632010943,0.00702049985959,1
8220DB001782,20,25,25,53.38239,-6.198172,0.0975609756097561,0.0170998632010943,0.00702049985959,1
8220DB001783,21,24,24,53.383803,-6.195962,0.1024390243902439,0.0164158686730506,0.0067396798652064,1
8220DB001783,21,24,24,53.383803,-6.195962,0.1024390243902439,0.0164158686730506,0.0067396798652064,1
8220DB001784,20,23,23,53.384621,-6.192981,0.0975609756097561,0.0157318741450068,0.0064588598708228,1
8220DB001784,20,23,23,53.384621,-6.192981,0.0975609756097561,0.0157318741450068,0.0064588598708228,1
8220DB001785,20,22,22,53.382596,-6.191624,0.0975609756097561,0.015047879616963,0.0061780398764392,1
8220DB001785,20,22,22,53.382596,-6.191624,0.0975609756097561,0.015047879616963,0.0061780398764392,1
8220DB001786,19,21,21,53.381994,-6.192235,0.0926829268292682,0.0143638850889192,0.0058972198820556,1
8220DB001786,19,21,21,53.381994,-6.192235,0.0926829268292682,0.0143638850889192,0.0058972198820556,1
8220DB001788,2,2,2,53.391614,-6.178806,0.0097560975609756,0.0013679890560875,0.0005616399887672,1
8220DB001788,2,2,2,53.391614,-6.178806,0.0097560975609756,0.0013679890560875,0.0005616399887672,1
8220DB001789,1,1,1,53.394263,-6.178603,0.0048780487804878,0.0006839945280437,0.0002808199943836,1
8220DB001789,1,1,1,53.394263,-6.178603,0.0048780487804878,0.0006839945280437,0.0002808199943836,1
8220DB001791,29,159,736,53.396587,-6.181947,0.1414634146341463,0.1087551299589603,0.2066835158663297,3
8220DB001791,29,159,736,53.396587,-6.181947,0.1414634146341463,0.1087551299589603,0.2066835158663297,3
8220DB001792,35,191,855,53.393525,-6.178559,0.1707317073170731,0.1306429548563611,0.2401010951979781,3
8220DB001792,35,191,855,53.393525,-6.178559,0.1707317073170731,0.1306429548563611,0.2401010951979781,3
8220DB001793,39,208,898,53.391684,-6.178698,0.1902439024390244,0.1422708618331053,0.2521763549564729,3
8220DB001793,39,208,898,53.391684,-6.178698,0.1902439024390244,0.1422708618331053,0.2521763549564729,3
8220DB001794,18,220,1066,53.36948,-6.179419,0.0878048780487804,0.1504787961696306,0.2993541140129177,3
8220DB001794,18,220,1066,53.36948,-6.179419,0.0878048780487804,0.1504787961696306,0.2993541140129177,3
8220DB001795,21,235,610,53.361503,-6.296868,0.1024390243902439,0.1607387140902872,0.171300196573996,3
8220DB001795,21,235,610,53.361503,-6.296868,0.1024390243902439,0.1607387140902872,0.171300196573996,3
8220DB001796,28,229,1109,53.381789,-6.191177,0.1365853658536585,0.1566347469220246,0.3114293737714125,3
8220DB001796,28,229,1109,53.381789,-6.191177,0.1365853658536585,0.1566347469220246,0.3114293737714125,3
8220DB001797,28,241,1169,53.383128,-6.191721,0.1365853658536585,0.1648426812585499,0.3282785734344285,3
8220DB001797,28,241,1169,53.383128,-6.191721,0.1365853658536585,0.1648426812585499,0.3282785734344285,3
8220DB001798,30,268,1265,53.384384,-6.19454,0.1463414634146341,0.1833105335157318,0.3552372928952541,3
8220DB001798,30,268,1265,53.384384,-6.19454,0.1463414634146341,0.1833105335157318,0.3552372928952541,3
8220DB001799,33,279,1321,53.383059,-6.196655,0.1609756097560975,0.1908344733242134,0.3709632125807357,3
8220DB001799,33,279,1321,53.383059,-6.196655,0.1609756097560975,0.1908344733242134,0.3709632125807357,3
8220DB001800,35,291,1378,53.382307,-6.199243,0.1707317073170731,0.1990424076607387,0.3869699522606009,3
8220DB001800,35,291,1378,53.382307,-6.199243,0.1707317073170731,0.1990424076607387,0.3869699522606009,3
8220DB001801,40,319,1462,53.382397,-6.202245,0.1951219512195122,0.2181942544459644,0.4105588317888233,3
8220DB001801,40,319,1462,53.382397,-6.202245,0.1951219512195122,0.2181942544459644,0.4105588317888233,3
8220DB001802,20,225,579,53.36142,-6.29461,0.0975609756097561,0.1538987688098495,0.1625947767481044,3
8220DB001802,20,225,579,53.36142,-6.29461,0.0975609756097561,0.1538987688098495,0.1625947767481044,3
8220DB001803,21,314,1817,53.36151,-6.29394,0.1024390243902439,0.2147742818057455,0.5102499297950014,0
8220DB001803,21,314,1817,53.36151,-6.29394,0.1024390243902439,0.2147742818057455,0.5102499297950014,0
8220DB001804,21,277,1702,53.36163,-6.29735,0.1024390243902439,0.1894664842681258,0.4779556304408874,3
8220DB001804,21,277,1702,53.36163,-6.29735,0.1024390243902439,0.1894664842681258,0.4779556304408874,3
8220DB001805,22,240,620,53.361163,-6.297558,0.1073170731707317,0.1641586867305061,0.174108396517832,3
8220DB001805,22,240,620,53.361163,-6.297558,0.1073170731707317,0.1641586867305061,0.174108396517832,3
8220DB001806,25,258,713,53.362907,-6.302642,0.1219512195121951,0.1764705882352941,0.2002246559955068,3
8220DB001806,25,258,713,53.362907,-6.302642,0.1219512195121951,0.1764705882352941,0.2002246559955068,3
8220DB001807,73,366,1162,53.374415,-6.339263,0.3560975609756097,0.2503419972640219,0.3263128334737433,3
8220DB001807,73,366,1162,53.374415,-6.339263,0.3560975609756097,0.2503419972640219,0.3263128334737433,3
8220DB001847,58,608,2224,53.372902,-6.333926,0.2829268292682926,0.4158686730506156,0.6245436675091266,0
8220DB001847,58,608,2224,53.372902,-6.333926,0.2829268292682926,0.4158686730506156,0.6245436675091266,0
8220DB001905,58,690,2504,53.363318,-6.303077,0.2829268292682926,0.4719562243502052,0.7031732659365347,2
8220DB001905,58,690,2504,53.363318,-6.303077,0.2829268292682926,0.4719562243502052,0.7031732659365347,2
8220DB001906,66,799,2700,53.361201,-6.297076,0.3219512195121951,0.5465116279069767,0.7582139848357203,2
8220DB001906,66,799,2700,53.361201,-6.297076,0.3219512195121951,0.5465116279069767,0.7582139848357203,2
8220DB001907,78,870,2801,53.359905,-6.293822,0.3804878048780488,0.5950752393980848,0.7865768042684639,2
8220DB001907,78,870,2801,53.359905,-6.293822,0.3804878048780488,0.5950752393980848,0.7865768042684639,2
8220DB001908,106,1000,2949,53.358691,-6.291256,0.5170731707317073,0.6839945280437757,0.8281381634372368,2
8220DB001908,106,1000,2949,53.358691,-6.291256,0.5170731707317073,0.6839945280437757,0.8281381634372368,2
8220DB001909,150,1169,3117,53.35696,-6.288411,0.7317073170731707,0.7995896032831737,0.8753159224936815,2
8220DB001909,150,1169,3117,53.35696,-6.288411,0.7317073170731707,0.7995896032831737,0.8753159224936815,2
8220DB001911,53,458,1368,53.356538,-6.2883,0.2585365853658536,0.3132694938440492,0.3841617523167649,0
8220DB001911,53,458,1368,53.356538,-6.2883,0.2585365853658536,0.3132694938440492,0.3841617523167649,0
8220DB001913,19,208,541,53.358806,-6.291792,0.0926829268292682,0.1422708618331053,0.1519236169615276,1
8220DB001913,19,208,541,53.358806,-6.291792,0.0926829268292682,0.1422708618331053,0.1519236169615276,1
8220DB001914,19,222,574,53.360216,-6.294816,0.0926829268292682,0.1518467852257182,0.1611906767761864,3
8220DB001914,19,222,574,53.360216,-6.294816,0.0926829268292682,0.1518467852257182,0.1611906767761864,3
